20000	“塔之镇”贝瑞特
20001	
20002	
20003	
20004	
20005	
20006	
20007	
20008	
20009	
20010	艾尼尔·伊利姆
21000	幽影城
21001	幽影城（教区）
21002	
21003	
21004	
21005	
21006	
21007	
21008	
21009	
21010	物种保藏库
22000	石棺大洞
28000	米德拉府邸
40000	雾谷地下墓地
40001	
40002	
40003	
40004	
40005	
40006	
40007	
40008	
40009	
40010	蝎河地下墓地
40011	
40012	
40013	
40014	
40015	
40016	
40017	
40018	
40019	
40020	驱暗地下墓地
41000	贝瑞特监牢
41001	
41002	
41003	
41004	
41005	
41006	
41007	
41008	
41009	
41010	波尼监牢
41011	
41012	
41013	
41014	
41015	
41016	
41017	
41018	
41019	
41020	喟叹监牢
42000	熔岩管锻造遗迹
42020	古铁陨石锻造遗迹
42021	
42022	
42023	
42024	
42025	
42026	
42027	
42028	
42029	
42030	泰乌尔锻造遗迹
43000	河尾洞窟
43001	
43002	
43003	
43004	
43005	
43006	
43007	
43008	
43009	
43010	龙洞
68000	墓地平原
68200	恩希斯城
68300	青蓝海岸
68400	卡罗隐藏墓地
68500	尖刺山
68501	尖刺山的山脚
68600	谷底森林
69000	幽影亚坛
69001	劳弗下方
69200	望影露台
69400	劳弗古遗迹
200000	神兽舞台
200001	“塔之镇”贝瑞特
200002	民宅小祭坛
200003	舞台前方
200100	神之门
200101	
200102	艾尼尔·伊利姆外墙
200103	第一塔
200104	螺旋塔
200105	净身厅前室
200106	神之门（门前楼梯平台）
210001	正门广场
210002	幽影城（正门）
210003	
210004	
210005	
210006	教区入口
210007	沉水礼拜堂
210008	礼树暗道
210009	礼树教堂
210100	梅瑟莫的暗室
210101	保藏库（一楼）
210102	保藏库（四楼）
210103	保藏库（七楼）
210104	暗室门前
210105	
210106	保藏库（内区）
210107	保藏库（阁楼）
210201	西边城墙
220000	深紫花园
220001	石棺大洞
220002	大洞的十字记号
220003	大洞中段
220004	大洞深处
250000	指头产房
280000	对谈室
280001	府邸大厅
280002	米德拉的书库
280003	二楼小房间
400000	雾谷地下墓地
400100	蝎河地下墓地
400200	驱暗地下墓地
410000	贝瑞特监牢
410100	波尼监牢
410200	喟叹监牢
420000	熔岩管锻造遗迹
420200	古铁陨石锻造遗迹
420300	泰乌尔锻造遗迹
430000	河尾洞窟
430100	龙洞
430101	龙洞（终点）
680000	墓地平原
680001	火吻废墟
680002	三叉口的十字记号
680003	正门前方的十字记号
680004	崖上道路的终点
680005	大桥北方
681000	艾拉克河洞窟
681001	通柱坡的十字记号
681002	通柱坡中段
681003	城的前方
682000	恩希斯城（关卡）
682001	城主的房间
682002	恩希斯赏月地
683000	艾拉克河下游
683001	青蓝海岸
683002	青蓝海岸西边
683003	大洞
683004	利亚指头遗迹
683005	青蓝海岸的十字记号
684000	龙飨大祭坛
684001	卡罗隐藏墓地
685000	尖刺山的山脚
685001	尖刺山（中段）
685002	尖刺山（山顶）
685003	狂龙之席
686000	谷底森林
686001	水帘瀑布
686002	荒废墓地
