10000	ストームヴィル城
10001	
10002	
10003	
10004	
10005	
10006	
10007	
10008	
10009	
10010	王を待つ礼拝堂
11000	王都ローデイル
11050	灰都ローデイル
11100	円卓
12010	エインセル河本流
12011	腐れ湖
12012	エインセル河
12013	
12014	
12015	
12016	
12017	
12018	
12019	
12020	永遠の都、ノクローン
12021	
12022	
12023	
12024	
12025	
12026	
12027	
12028	
12029	
12030	深き根の底
12050	モーグウィン王朝
12070	シーフラ河
13000	崩れゆくファルム・アズラ
14000	魔術学院レアルカリア
15000	聖樹の支え、エブレフェール
15001	ミケラの聖樹
16000	火山館
18000	漂着墓地
18001	辺境の英雄墓
19000	石舞台
30000	霊廟ヶ原の地下墓
30001	
30002	
30003	
30004	
30005	
30006	
30007	
30008	
30009	
30010	串刺しの地下墓
30011	
30012	
30013	
30014	
30015	
30016	
30017	
30018	
30019	
30020	嵐の麓の地下墓
30021	
30022	
30023	
30024	
30025	
30026	
30027	
30028	
30029	
30030	行き止まりの地下墓
30031	
30032	
30033	
30034	
30035	
30036	
30037	
30038	
30039	
30040	曇り川の地下墓
30041	
30042	
30043	
30044	
30045	
30046	
30047	
30048	
30049	
30050	黒き刃の地下墓
30051	
30052	
30053	
30054	
30055	
30056	
30057	
30058	
30059	
30060	断崖下の地下墓
30061	
30062	
30063	
30064	
30065	
30066	
30067	
30068	
30069	
30070	ウィンダムの地下墓
30071	
30072	
30073	
30074	
30075	
30076	
30077	
30078	
30079	
30080	貴き者たちの英雄墓
30081	
30082	
30083	
30084	
30085	
30086	
30087	
30088	
30089	
30090	ゲルミアの英雄墓
30091	
30092	
30093	
30094	
30095	
30096	
30097	
30098	
30099	
30100	アウレーザの英雄墓
30101	
30102	
30103	
30104	
30105	
30106	
30107	
30108	
30109	
30110	死に触れた地下墓
30111	
30112	
30113	
30114	
30115	
30116	
30117	
30118	
30119	
30120	醜き地下墓
30121	
30122	
30123	
30124	
30125	
30126	
30127	
30128	
30129	
30130	アウレーザの副墓
30131	
30132	
30133	
30134	
