20000	塔の街、ベルラート
20001	
20002	
20003	
20004	
20005	
20006	
20007	
20008	
20009	
20010	エニル・イリム
21000	影の城
21001	影の城、教区
21002	
21003	
21004	
21005	
21006	
21007	
21008	
21009	
21010	種の保管庫
22000	石棺の大穴
28000	ミドラーの館
40000	霧谷の地下墓
40001	
40002	
40003	
40004	
40005	
40006	
40007	
40008	
40009	
40010	サソリ川の地下墓
40011	
40012	
40013	
40014	
40015	
40016	
40017	
40018	
40019	
40020	闇照らしの地下墓
41000	ベルラートの牢獄
41001	
41002	
41003	
41004	
41005	
41006	
41007	
41008	
41009	
41010	ボニの牢獄
41011	
41012	
41013	
41014	
41015	
41016	
41017	
41018	
41019	
41020	嘆きの牢獄
42000	溶岩筒の鍛冶遺跡
42020	古隕鉄の鍛冶遺跡
42021	
42022	
42023	
42024	
42025	
42026	
42027	
42028	
42029	
42030	テウルの鍛冶遺跡
43000	川終わりの洞窟
43001	
43002	
43003	
43004	
43005	
43006	
43007	
43008	
43009	
43010	竜の穴
68000	墓地平原
68200	エンシスの城砦
68300	青海岸
68400	カロの隠し墓地
68500	ギザ山
68501	ギザ山の麓
68600	奈落の森
69000	影のアルター
69001	ラウフの麓
69200	影を仰ぐ露台
69400	ラウフの古遺跡
200000	神獣舞台
200001	塔の街、ベルラート
200002	民家の小祭壇
200003	舞台前
200100	神の門
200101	
200102	エニル・イリム外壁
200103	第一塔
200104	螺旋塔
200105	清めの間、前室
200106	神の門、前階段
210001	正門広場
210002	影の城、正門
210003	
210004	
210005	
210006	教区入口
210007	水没した礼拝堂
210008	拝樹の暗道
210009	拝樹教会
210100	メスメルの暗室
210101	保管庫一階
210102	保管庫四階
210103	保管庫七階
210104	暗室前
210105	
210106	保管庫、裏区画
210107	保管庫、屋根裏
210201	西の城壁
220000	深紫の花園
220001	石棺の大穴
220002	大穴の十字
220003	大穴中腹
220004	大穴深部
250000	指の産所
280000	対話室
280001	館の広間
280002	ミドラーの書庫
280003	二階の小部屋
400000	霧谷の地下墓
400100	サソリ川の地下墓
400200	闇照らしの地下墓
410000	ベルラートの牢獄
410100	ボニの牢獄
410200	嘆きの牢獄
420000	溶岩筒の鍛冶遺跡
420200	古隕鉄の鍛冶遺跡
420300	テウルの鍛冶遺跡
430000	川終わりの洞窟
430100	竜の穴
430101	竜の穴、終端
680000	墓地平原
680001	火に焼かれた廃墟
680002	三叉路の十字
680003	正門前の十字
680004	崖路の終わり
680005	大橋の北
681000	エラク川の洞窟
681001	柱坂の十字
681002	柱坂中腹
681003	城砦正面
682000	エンシスの城砦、関所
682001	城主の間
682002	エンシスの月見場
683000	エラク川下流
683001	青海岸
683002	青海岸西
683003	大穴
683004	リアの指遺跡
683005	青海岸の十字
684000	竜餐の大祭壇
684001	カロの隠し墓地
685000	ギザ山の麓
685001	ギザ山、中腹
685002	ギザ山、山頂
685003	暴竜の座
686000	奈落の森
686001	簾滝
686002	見捨てられた墓地
686003	森の獣道
686004	廃教会
690000	街道の十字
690001	
690002	モースの廃墟
690003	ボニ村
690004	村へ続くつり橋
690005	教区街道
690006	マヌス・メテルの大教会
690007	影のアルター、西
690008	モース街道、南端
690009	懲罰砦
690010	懲罰砦、裏手
690011	影樹を臨む十字
690012	古遺跡の麓
690013	神殿街の廃墟
690014	峡谷北
690015	
690016	城下の水場
690017	隠者川上流
690018	隠者川下流
692000	影を仰ぐ露台
692001	影の城、裏門
693000	隠された地
693001	指岩の丘
693002	隠された地、橋
694000	高架橋の小塔
694001	ラウフの古遺跡、東
694002	ラウフの古遺跡、西
694003	蕾の教会、正門前
694004	古遺跡、大階段
694005	蕾の教会
696000	影樹の麓
6800800	ミケラの十字
6800801	ミケラの十字
6801000	塔の街、ベルラート
6804400	病捨て村
6804700	慰めの教会
6804701	恵みの教会
6805000	火に焼かれた廃墟
6805100	眺望街
6805600	西の無名霊廟
6805900	旅人のボロ家
6805901	絵描きのボロ家
6806000	エラクの大橋
6810800	ミケラの十字
6815700	鎮めの柱
6815901	老人のボロ家
6820800	ミケラの十字
6824100	エンシスの城砦
6830000	リアの指遺跡
6830800	ミケラの十字
6831700	石棺の大穴
6835500	リアの指遺跡
6835600	南の無名霊廟
6835900	指追いのボロ家
6844900	竜餐の大祭壇
6861800	ミドラーの館
6864700	廃教会
6870800	ミケラの十字
6880800	ミケラの十字
6890800	ミケラの十字
6900000	ミアの指遺跡
6900800	ミケラの十字
6900801	ミケラの十字
6900802	ミケラの十字
6901300	影の城
6904200	霧谷の砦
6904300	懲罰砦
6904700	聖戦教会
6904800	マヌス・メテルの大教会
6905200	神殿街の廃墟
6905300	アンテの廃墟
6905400	モースの廃墟
6905500	ミアの指遺跡
6905600	北の無名霊廟
6905601	東の無名霊廟
6905800	ラバスの魔術師塔
6905900	鞭の家
6906100	蠅の村
6906800	ボニ村
6920000	影を仰ぐ露台
6920001	影樹の麓
6924000	影樹の聖杯
6925900	しろがねのボロ家
6930000	デオの指遺跡
6934600	巫子の村
6935500	デオの指遺跡
6940800	ミケラの十字
6941100	エニル・イリム
6990800	ミケラの十字
8020000	影の地
10670100	魔女封じの廃墟
10670101	導きのはじまり
10670102	アギール湖
10670103	竜に焼かれた廃墟
10670104	半島の小黄金樹
10670105	モーンの城
10670106	宿場跡
10670130	城に向かう隧道
10670131	奥まった小部屋
10670132	昇降機側の部屋
10670133	城壁の塔
10670134	ストームヴィル断崖
10670135	ストームヴィル正門
10670160	霊廟ヶ原の地下墓
10670161	串刺しの地下墓
10670162	嵐の麓の地下墓
10670163	死に触れた地下墓
10670164	曇り川の地下墓
10670165	
10670166	
10670167	
10670168	
10670169	
10670170	霊廟ヶ原の洞窟
10670171	穴下りの洞窟
10670172	曇り川の洞窟
10670173	林脇の洞窟
10670174	海岸の洞窟
10670175	高路下の洞窟
10670176	
10670177	
10670178	
10670179	
10670180	モーンの坑道
10670181	リムグレイブ坑道
10670200	湖の小黄金樹
10670201	聖堂区画
10670202	しろがね村
10670203	王家領の廃墟
10670204	カーリアの城館
10670205	ウルドの小黄金樹
10670230	学院正門前
10670231	学び舎の一室
10670232	カッコウの教会
10670233	討論室
10670234	
10670235	
10670236	
10670237	
10670238	
10670239	
10670240	古遺跡断崖
10670241	古遺跡断崖、対岸
10670260	黒き刃の地下墓
10670261	行き止まりの地下墓
10670262	断崖下の地下墓
10670263	
10670264	
10670265	
10670266	
10670267	
10670268	
10670269	
10670270	溜水の洞窟
10670271	湖脇の結晶洞窟
10670272	学院の結晶洞窟
10670273	
10670274	
10670275	
10670276	
10670277	
10670278	
10670279	
10670280	レアルカリア結晶坑道
10670300	ライード砦南
10670301	隠者村への崖路
10670302	
10670303	罪人送りの道
10670304	職人のボロ家
10670305	ウィンダムの廃墟
10670306	日陰城
10670307	血の蠢く廃墟
10670308	風車村ドミヌラ
10670309	外廓の小黄金樹
10670310	外廓東
10670330	王都東城壁
10670331	大通り脇の露台
10670332	王都下層、教会
10670333	王都西城壁
10670334	女王の閨
10670335	
10670336	
10670337	
10670338	
10670339	
10670340	地下大通り脇
10670341	忌み捨ての底
10670342	ローデイルの地下墓
10670343	
10670344	
10670345	
10670346	
10670347	
10670348	
10670349	
10670350	
10670351	牢街教会
10670352	迎賓館
10670353	エーグレーの聖堂
10670354	謁見の道
10670355	
10670356	
10670357	
10670358	
10670359	
10670360	貴き者たちの英雄墓
10670361	ゲルミアの英雄墓
10670362	アウレーザの英雄墓
10670363	醜き地下墓
10670364	ウィンダムの地下墓
10670365	
10670366	
10670367	
10670368	
10670369	
10670370	煮え立ち川の洞窟
10670371	火山の洞窟
10670372	調香師の隠し洞窟
10670373	賢者の洞窟
10670374	
10670375	
10670376	
10670377	
10670378	
10670379	
10670380	旧アルター坑道
10670381	アルター坑道
10670382	
10670383	
10670384	
10670385	
10670386	
10670387	
10670388	
10670389	
10670390	封印された坑道
10670391	
10670392	
10670393	
10670394	
10670395	
10670396	
10670397	
10670398	
10670399	
10670400	ケイリッドの小黄金樹
10670401	キレムの廃墟
10670402	ケイリッド街道南
10670403	エオニアの沼
10670404	魔術街サリア
10670405	グレイオールの竜塚
10670406	赤獅子城
10670407	慟哭砂丘南
10670408	竜塚の小黄金樹
10670409	ファルム大橋
10670460	小黄金樹の地下墓
10670461	ケイリッドの地下墓
10670462	英霊たちの地下墓
10670463	
10670464	
10670465	
10670466	
10670467	
10670468	
10670469	
10670470	牢獄洞窟
10670471	竜塚の洞窟
10670472	廃棄洞窟
10670473	サリアの隠し洞窟
