10000	스톰빌 성
10001	
10002	
10003	
10004	
10005	
10006	
10007	
10008	
10009	
10010	왕을 기다리는 예배당
11000	도읍 로데일
11050	재의 도읍 로데일
11100	원탁
12010	에인세르 강 본류
12011	부패한 호수
12012	에인세르 강
12013	
12014	
12015	
12016	
12017	
12018	
12019	
12020	영원한 도읍 노크론
12021	
12022	
12023	
12024	
12025	
12026	
12027	
12028	
12029	
12030	깊은 뿌리 밑바닥
12050	모그윈 왕조
12070	시프라 강
13000	무너지는 파름 아즈라
14000	마술학원 레아 루카리아
15000	성수 버팀목 에브레펠
15001	미켈라의 성수
16000	화산관
18000	표류 묘지
18001	변경의 영웅 묘지
19000	돌무대
30000	영묘 들판 지하 묘지
30001	
30002	
30003	
30004	
30005	
30006	
30007	
30008	
30009	
30010	꼬챙이의 지하 묘지
30011	
30012	
30013	
30014	
30015	
30016	
30017	
30018	
30019	
30020	폭풍 기슭의 지하 묘지
30021	
30022	
30023	
30024	
30025	
30026	
30027	
30028	
30029	
30030	막다른 길의 지하 묘지
30031	
30032	
30033	
30034	
30035	
30036	
30037	
30038	
30039	
30040	흐린 강의 지하 묘지
30041	
30042	
30043	
30044	
30045	
30046	
30047	
30048	
30049	
30050	검은 칼날의 지하 묘지
30051	
30052	
30053	
30054	
30055	
30056	
30057	
30058	
30059	
30060	절벽 아래 지하 묘지
30061	
30062	
30063	
30064	
30065	
30066	
30067	
30068	
30069	
30070	윈덤 지하 묘지
30071	
30072	
30073	
30074	
30075	
30076	
30077	
30078	
30079	
30080	고귀한 자의 영웅 묘지
30081	
30082	
30083	
30084	
30085	
30086	
30087	
30088	
30089	
30090	겔미어 영웅 묘지
30091	
30092	
30093	
30094	
30095	
30096	
30097	
30098	
30099	
30100	아우리자 영웅 묘지
30101	
30102	
30103	
30104	
30105	
30106	
30107	
30108	
30109	
30110	죽음에 닿은 지하 묘지
30111	
30112	
30113	
30114	
30115	
30116	
30117	
30118	
30119	
30120	추한 지하 묘지
30121	
30122	
30123	
30124	
30125	
30126	
30127	
30128	
30129	
30130	아우리자 부묘지
30131	
30132	
30133	
30134	
30135	
30136	
30137	
30138	
30139	
30140	작은 황금 나무 지하 묘지
30141	
30142	
30143	
30144	
30145	
30146	
30147	
30148	
30149	
30150	케일리드 지하 묘지
30151	
30152	
30153	
30154	
30155	
30156	
30157	
30158	
30159	
30160	영령들의 지하 묘지
30161	
30162	
30163	
30164	
30165	
30166	
30167	
30168	
30169	
30170	거인 전쟁의 영웅 묘지
30171	
30172	
30173	
30174	
30175	
30176	
30177	
30178	
30179	
30180	거인 산령 지하 묘지
30181	
30182	
30183	
30184	
30185	
30186	
30187	
30188	
30189	
30190	구별된 설원 지하 묘지
30191	
30192	
30193	
30194	
30195	
30196	
30197	
30198	
30199	
30200	성수로 가는 숨은 길
31000	흐린 강 동굴
31001	
31002	
31003	
31004	
31005	
31006	
31007	
31008	
31009	
31010	구멍을 내려가는 동굴
31011	
31012	
31013	
31014	
31015	
31016	
31017	
31018	
31019	
31020	영묘 들판 동굴
31021	
31022	
31023	
31024	
31025	
31026	
31027	
31028	
31029	
31030	숲 옆 동굴
31031	
31032	
31033	
31034	
31035	
31036	
31037	
31038	
31039	
31040	고인 물 동굴
31041	
31042	
31043	
31044	
31045	
31046	
31047	
31048	
31049	
31050	호수 옆 결정 동굴
31051	
31052	
31053	
31054	
31055	
31056	
31057	
31058	
31059	
31060	학원 결정 동굴
31061	
31062	
31063	
31064	
31065	
31066	
31067	
31068	
31069	
31070	끓는 강 동굴
31090	화산 동굴
31091	
31092	
31093	
31094	
31095	
31096	
31097	
31098	
31099	
31100	용총 동굴
31101	
31102	
31103	
31104	
31105	
31106	
31107	
31108	
31109	
31110	사리아의 은신 동굴
31111	
31112	
31113	
31114	
31115	
31116	
31117	
31118	
31119	
31120	기댈 동굴
31150	해안 동굴
31170	높은 길 아래 동굴
31171	
31172	
31173	
31174	
31175	
31176	
31177	
31178	
31179	
31180	조향사의 은신 동굴
31181	
31182	
31183	
31184	
31185	
31186	
31187	
31188	
31189	
31190	현자의 동굴
31191	
31192	
31193	
31194	
31195	
31196	
31197	
31198	
31199	
31200	폐기 동굴
31201	
31202	
31203	
31204	
31205	
31206	
31207	
31208	
31209	
31210	감옥 동굴
31211	
31212	
31213	
31214	
31215	
31216	
31217	
31218	
31219	
31220	환혼 동굴
32000	몬 갱도
32001	
32002	
32003	
32004	
32005	
32006	
32007	
32008	
32009	
32010	림그레이브 갱도
32011	
32012	
32013	
32014	
32015	
32016	
32017	
32018	
32019	
32020	레아 루카리아 결정 갱도
32040	구 알터 갱도
32041	
32042	
32043	
32044	
32045	
32046	
32047	
32048	
32049	
32050	알터 갱도
32070	게르 갱도
32071	
32072	
32073	
32074	
32075	
32076	
32077	
32078	
32079	
32080	사리아의 결정 갱도
32110	이엘로 아니스 갱도
34100	림그레이브 신수탑
34101	
34102	
34103	
34104	
34105	
34106	
34107	
34108	
34109	
34110	카리아 서원
34111	리에니에 신수탑
34112	
34113	
34114	
34115	
34116	
34117	
34118	
34119	
34120	봉인된 갱도
34121	서 알터 신수탑
34122	
34123	
34124	
34125	
34126	
34127	
34128	
34129	
34130	케일리드 신수탑
34131	
34132	
34133	
34134	
34135	
34136	
34137	
34138	
34139	
34140	동 알터 신수탑
34141	
34142	
34143	
34144	
34145	
34146	
34147	
34148	
34149	
34150	고립된 신수탑
35000	흉조가 버려진 지하
35001	
35002	로데일 지하 묘지
39200	옛 유적 절벽
61000	림그레이브
61001	폭풍의 언덕
61002	흐느낌의 반도
62000	호수의 리에니에
62001	벨룸 가도
62002	월광의 제단
63000	알터 고원
63001	겔미어 화산
63002	도읍 외곽
63003	금역
64000	케일리드
64001	그레이오르의 용총
64002	에오니아 늪
65000	거인들의 산령
65001	불의 정상
65002	구별된 설원
100000	접목의 고드릭
100001	끔찍한 흉조 멀기트
100002	성으로 향하는 굴
100003	성문 옆 작은 방
100004	스톰빌 절벽
100005	성벽 탑
100006	승강기측 방
100007	후미진 작은 방
100008	스톰빌 정문
110000	엘데의 왕좌
110001	황금 나무의 대성당
110002	도읍 동쪽 성벽
110003	도읍 하층 교회
110004	대로 옆 노대
110005	도읍 서쪽 성벽
110006	
110007	여왕의 규방
110008	성관 1층
110009	신수교
110070	화산관의 의뢰 「바르글룸」
110500	엘데의 왕좌
110501	황금 나무의 대성당
110502	도읍 동쪽 성벽
110503	재의 도읍 로데일
110504	여왕의 규방
110505	신수교
111000	대축복
120100	녹스텔라의 용인병
120101	에인세르 강 우물 아래
120102	에인세르 강 수문
120103	에인세르 강 하류
120104	에인세르 강 본류
120105	영원한 도읍 녹스텔라
120106	부패한 호숫가
120107	부패한 호수
